year,month,sector,nom_ent,trab
2007,5,Construcción,Guanajuato,49006
2007,5,Construcción,Guerrero,21243
2007,5,Construcción,Hidalgo,14481
2007,5,Construcción,Jalisco,96863
2007,5,Construcción,Mexico,76571
2007,5,Construcción,Michoacan,29782
2007,5,Construcción,Morelos,11114
2007,5,Construcción,Nayarit,17997
2007,5,Construcción,Nuevo Leon,105237
2007,5,Construcción,Oaxaca,13998
2007,5,Construcción,Puebla,29783
2007,5,Construcción,Queretaro,27758
2007,5,Construcción,Quintana Roo,40732
2007,5,Construcción,San Luis Potosi,23384
2007,5,Construcción,Sinaloa,38002
2007,5,Construcción,Sonora,51151
2007,5,Construcción,Tabasco,24106
2007,5,Construcción,Tamaulipas,54008
2007,5,Construcción,Tlaxcala,4902
2007,5,Construcción,Veracruz,64239
2007,5,Construcción,Yucatan,22274
2007,5,Construcción,Zacatecas,11842
2007,6,Construcción,Aguascalientes,16636
2007,6,Construcción,Baja California,49568
2007,6,Construcción,Baja California Sur,24110
2007,6,Construcción,Campeche,26176
2007,6,Construcción,Chiapas,15816
2007,6,Construcción,Chihuahua,43157
2007,6,Construcción,Ciudad de México,132750
2007,6,Construcción,Coahuila,46550
2007,6,Construcción,Colima,9437
2007,6,Construcción,Durango,13729
2007,6,Construcción,Guanajuato,49726
2007,6,Construcción,Guerrero,21192
2007,6,Construcción,Hidalgo,15364
2007,6,Construcción,Jalisco,98825
2007,6,Construcción,Mexico,76736
2007,6,Construcción,Michoacan,30679
2007,6,Construcción,Morelos,11329
2007,6,Construcción,Nayarit,17521
2007,6,Construcción,Nuevo Leon,104942
2007,6,Construcción,Oaxaca,14405
2007,6,Construcción,Puebla,30091
2007,6,Construcción,Queretaro,28187
2007,6,Construcción,Quintana Roo,41524
2007,6,Construcción,San Luis Potosi,23462
2007,6,Construcción,Sinaloa,39226
2007,6,Construcción,Sonora,51661
2007,6,Construcción,Tabasco,24590
2007,6,Construcción,Tamaulipas,54308
2007,6,Construcción,Tlaxcala,5135
2007,6,Construcción,Veracruz,66452
2007,6,Construcción,Yucatan,23317
2007,6,Construcción,Zacatecas,12336
2007,7,Construcción,Aguascalientes,17027
2007,7,Construcción,Baja California,50641
2007,7,Construcción,Baja California Sur,25244
2007,7,Construcción,Campeche,25903
2007,7,Construcción,Chiapas,15545
2007,7,Construcción,Chihuahua,43381
2007,7,Construcción,Ciudad de México,134615
2007,7,Construcción,Coahuila,46668
2007,7,Construcción,Colima,9085
2007,7,Construcción,Durango,13926
2007,7,Construcción,Guanajuato,50081
2007,7,Construcción,Guerrero,21314
2007,7,Construcción,Hidalgo,15600
2007,7,Construcción,Jalisco,99784
2007,7,Construcción,Mexico,75813
2007,7,Construcción,Michoacan,31737
2007,7,Construcción,Morelos,11549
2007,7,Construcción,Nayarit,17566
2007,7,Construcción,Nuevo Leon,105984
2007,7,Construcción,Oaxaca,14397
2007,7,Construcción,Puebla,30909
2007,7,Construcción,Queretaro,28716
2007,7,Construcción,Quintana Roo,42606
2007,7,Construcción,San Luis Potosi,23250
2007,7,Construcción,Sinaloa,39276
2007,7,Construcción,Sonora,51941
2007,7,Construcción,Tabasco,24969
2007,7,Construcción,Tamaulipas,54337
2007,7,Construcción,Tlaxcala,5162
2007,7,Construcción,Veracruz,67146
2007,7,Construcción,Yucatan,23117
2007,7,Construcción,Zacatecas,12751
2007,8,Construcción,Aguascalientes,16872
2007,8,Construcción,Baja California,52066
2007,8,Construcción,Baja California Sur,25888
2007,8,Construcción,Campeche,25603
2007,8,Construcción,Chiapas,15332
2007,8,Construcción,Chihuahua,43339
2007,8,Construcción,Ciudad de México,136512
2007,8,Construcción,Coahuila,46880
2007,8,Construcción,Colima,9276
2007,8,Construcción,Durango,13933
2007,8,Construcción,Guanajuato,50988
2007,8,Construcción,Guerrero,21918
2007,8,Construcción,Hidalgo,16126
2007,8,Construcción,Jalisco,100297
2007,8,Construcción,Mexico,76087
2007,8,Construcción,Michoacan,32135
2007,8,Construcción,Morelos,11700
2007,8,Construcción,Nayarit,17663
2007,8,Construcción,Nuevo Leon,107064
2007,8,Construcción,Oaxaca,14941
2007,8,Construcción,Puebla,31643
2007,8,Construcción,Queretaro,28250
2007,8,Construcción,Quintana Roo,41330
2007,8,Construcción,San Luis Potosi,23455
2007,8,Construcción,Sinaloa,40752
2007,8,Construcción,Sonora,51938
2007,8,Construcción,Tabasco,25082
2007,8,Construcción,Tamaulipas,53581
2007,8,Construcción,Tlaxcala,5442
2007,8,Construcción,Veracruz,70677
2007,8,Construcción,Yucatan,23656
2007,8,Construcción,Zacatecas,13293
2007,9,Construcción,Aguascalientes,16725
2007,9,Construcción,Baja California,52533
2007,9,Construcción,Baja California Sur,25883
2007,9,Construcción,Campeche,25478
2007,9,Construcción,Chiapas,15045
2007,9,Construcción,Chihuahua,42352
2007,9,Construcción,Ciudad de México,136994
2007,9,Construcción,Coahuila,47075
2007,9,Construcción,Colima,9320
2007,9,Construcción,Durango,13471
2007,9,Construcción,Guanajuato,50551
2007,9,Construcción,Guerrero,22813
2007,9,Construcción,Hidalgo,16086
2007,9,Construcción,Jalisco,99812
2007,9,Construcción,Mexico,76378
2007,9,Construcción,Michoacan,31783
2007,9,Construcción,Morelos,11504
2007,9,Construcción,Nayarit,17493
2007,9,Construcción,Nuevo Leon,106060
2007,9,Construcción,Oaxaca,15216
2007,9,Construcción,Puebla,31549
2007,9,Construcción,Queretaro,28257
2007,9,Construcción,Quintana Roo,41691
2007,9,Construcción,San Luis Potosi,24193
2007,9,Construcción,Sinaloa,39895
2007,9,Construcción,Sonora,50471
2007,9,Construcción,Tabasco,25214
2007,9,Construcción,Tamaulipas,53901
2007,9,Construcción,Tlaxcala,5367
2007,9,Construcción,Veracruz,70958
2007,9,Construcción,Yucatan,23589
2007,9,Construcción,Zacatecas,13123
2007,10,Construcción,Aguascalientes,17582
2007,10,Construcción,Baja California,51360
2007,10,Construcción,Baja California Sur,26439
2007,10,Construcción,Campeche,25438
2007,10,Construcción,Chiapas,14710
2007,10,Construcción,Chihuahua,41760
2007,10,Construcción,Ciudad de México,136702
2007,10,Construcción,Coahuila,48826
2007,10,Construcción,Colima,9550
2007,10,Construcción,Durango,14345
2007,10,Construcción,Guanajuato,50797
2007,10,Construcción,Guerrero,22929
2007,10,Construcción,Hidalgo,15497
2007,10,Construcción,Jalisco,101282
2007,10,Construcción,Mexico,77075
2007,10,Construcción,Michoacan,31775
2007,10,Construcción,Morelos,11675
2007,10,Construcción,Nayarit,18119
2007,10,Construcción,Nuevo Leon,108473
2007,10,Construcción,Oaxaca,17111
2007,10,Construcción,Puebla,31838
2007,10,Construcción,Queretaro,28247
2007,10,Construcción,Quintana Roo,42991
2007,10,Construcción,San Luis Potosi,25132
2007,10,Construcción,Sinaloa,41951
2007,10,Construcción,Sonora,51519
2007,10,Construcción,Tabasco,25996
2007,10,Construcción,Tamaulipas,56289
2007,10,Construcción,Tlaxcala,5620
2007,10,Construcción,Veracruz,74373
2007,10,Construcción,Yucatan,23847
2007,10,Construcción,Zacatecas,13609
2007,11,Construcción,Aguascalientes,17442
2007,11,Construcción,Baja California,50187
2007,11,Construcción,Baja California Sur,25252
2007,11,Construcción,Campeche,24964
2007,11,Construcción,Chiapas,15059
2007,11,Construcción,Chihuahua,41588
2007,11,Construcción,Ciudad de México,135743
2007,11,Construcción,Coahuila,48930
2007,11,Construcción,Colima,9587
2007,11,Construcción,Durango,14446
2007,11,Construcción,Guanajuato,48939
2007,11,Construcción,Guerrero,22940
2007,11,Construcción,Hidalgo,16311
2007,11,Construcción,Jalisco,100289
2007,11,Construcción,Mexico,77172
2007,11,Construcción,Michoacan,31467
2007,11,Construcción,Morelos,11443
2007,11,Construcción,Nayarit,18265
2007,11,Construcción,Nuevo Leon,108300
2007,11,Construcción,Oaxaca,16439
2007,11,Construcción,Puebla,31060
2007,11,Construcción,Queretaro,28122
2007,11,Construcción,Quintana Roo,42721
2007,11,Construcción,San Luis Potosi,25336
2007,11,Construcción,Sinaloa,42176
2007,11,Construcción,Sonora,51173
2007,11,Construcción,Tabasco,26340
2007,11,Construcción,Tamaulipas,55945
2007,11,Construcción,Tlaxcala,5736
2007,11,Construcción,Veracruz,73941
2007,11,Construcción,Yucatan,23380
2007,11,Construcción,Zacatecas,13299
2007,12,Construcción,Aguascalientes,15183
2007,12,Construcción,Baja California,46303
2007,12,Construcción,Baja California Sur,21181
2007,12,Construcción,Campeche,23581
2007,12,Construcción,Chiapas,13672
2007,12,Construcción,Chihuahua,39028
2007,12,Construcción,Ciudad de México,128619
2007,12,Construcción,Coahuila,46738
2007,12,Construcción,Colima,8965
2007,12,Construcción,Durango,13073
2007,12,Construcción,Guanajuato,46390
2007,12,Construcción,Guerrero,19156
2007,12,Construcción,Hidalgo,13868
2007,12,Construcción,Jalisco,91335
2007,12,Construcción,Mexico,73138
2007,12,Construcción,Michoacan,29043
2007,12,Construcción,Morelos,10699
2007,12,Construcción,Nayarit,14668
2007,12,Construcción,Nuevo Leon,104064
2007,12,Construcción,Oaxaca,13116
2007,12,Construcción,Puebla,28856
2007,12,Construcción,Queretaro,25460
2007,12,Construcción,Quintana Roo,31685
2007,12,Construcción,San Luis Potosi,23481
2007,12,Construcción,Sinaloa,38831
2007,12,Construcción,Sonora,45763
2007,12,Construcción,Tabasco,24081
2007,12,Construcción,Tamaulipas,50528
2007,12,Construcción,Tlaxcala,5203
2007,12,Construcción,Veracruz,62761
2007,12,Construcción,Yucatan,21352
2007,12,Construcción,Zacatecas,11653
2008,1,Construcción,Aguascalientes,15810
2008,1,Construcción,Baja California,46863
2008,1,Construcción,Baja California Sur,22796
2008,1,Construcción,Campeche,24288
2008,1,Construcción,Chiapas,13484
2008,1,Construcción,Chihuahua,39958
2008,1,Construcción,Ciudad de México,131235
2008,1,Construcción,Coahuila,47267
2008,1,Construcción,Colima,9315
2008,1,Construcción,Durango,13915
2008,1,Construcción,Guanajuato,46495
2008,1,Construcción,Guerrero,20896
2008,1,Construcción,Hidalgo,15777
2008,1,Construcción,Jalisco,96660
2008,1,Construcción,Mexico,74914
2008,1,Construcción,Michoacan,29735
2008,1,Construcción,Morelos,10873
2008,1,Construcción,Nayarit,17685
2008,1,Construcción,Nuevo Leon,104615
2008,1,Construcción,Oaxaca,13142
2008,1,Construcción,Puebla,29167
2008,1,Construcción,Queretaro,26074
2008,1,Construcción,Quintana Roo,37900
2008,1,Construcción,San Luis Potosi,24158
2008,1,Construcción,Sinaloa,40133
2008,1,Construcción,Sonora,48222
2008,1,Construcción,Tabasco,25774
2008,1,Construcción,Tamaulipas,52877
2008,1,Construcción,Tlaxcala,5108
2008,1,Construcción,Veracruz,66427
2008,1,Construcción,Yucatan,21163
2008,1,Construcción,Zacatecas,12659
2008,2,Construcción,Aguascalientes,16616
2008,2,Construcción,Baja California,45993
2008,2,Construcción,Baja California Sur,23440
2008,2,Construcción,Campeche,24615
2008,2,Construcción,Chiapas,13844
2008,2,Construcción,Chihuahua,41040
2008,2,Construcción,Ciudad de México,129058
2008,2,Construcción,Coahuila,48398
2008,2,Construcción,Colima,9388
2008,2,Construcción,Durango,14464
2008,2,Construcción,Guanajuato,46422
2008,2,Construcción,Guerrero,21705
2008,2,Construcción,Hidalgo,16021
2008,2,Construcción,Jalisco,99751
2008,2,Construcción,Mexico,74141
2008,2,Construcción,Michoacan,29756
2008,2,Construcción,Morelos,10883
2008,2,Construcción,Nayarit,18876
2008,2,Construcción,Nuevo Leon,105866
2008,2,Construcción,Oaxaca,13157
2008,2,Construcción,Puebla,30124
2008,2,Construcción,Queretaro,27359
2008,2,Construcción,Quintana Roo,39058
2008,2,Construcción,San Luis Potosi,24652
2008,2,Construcción,Sinaloa,41167
2008,2,Construcción,Sonora,48771
2008,2,Construcción,Tabasco,25197
2008,2,Construcción,Tamaulipas,53913
2008,2,Construcción,Tlaxcala,5102
2008,2,Construcción,Veracruz,65761
2008,2,Construcción,Yucatan,21755
2008,2,Construcción,Zacatecas,13415
2008,3,Construcción,Aguascalientes,16431
2008,3,Construcción,Baja California,45436
2008,3,Construcción,Baja California Sur,23952
2008,3,Construcción,Campeche,24820
2008,3,Construcción,Chiapas,14072
2008,3,Construcción,Chihuahua,40175
2008,3,Construcción,Ciudad de México,129218
2008,3,Construcción,Coahuila,47867
2008,3,Construcción,Colima,9459
2008,3,Construcción,Durango,14399
2008,3,Construcción,Guanajuato,47357
2008,3,Construcción,Guerrero,21052
2008,3,Construcción,Hidalgo,16756
2008,3,Construcción,Jalisco,96910
2008,3,Construcción,Mexico,72032
2008,3,Construcción,Michoacan,29983
2008,3,Construcción,Morelos,10515
2008,3,Construcción,Nayarit,18058
2008,3,Construcción,Nuevo Leon,105786
2008,3,Construcción,Oaxaca,12678
2008,3,Construcción,Puebla,30445
2008,3,Construcción,Queretaro,27105
2008,3,Construcción,Quintana Roo,39753
2008,3,Construcción,San Luis Potosi,24011
2008,3,Construcción,Sinaloa,41129
2008,3,Construcción,Sonora,47366
2008,3,Construcción,Tabasco,24804
2008,3,Construcción,Tamaulipas,53891
2008,3,Construcción,Tlaxcala,5090
2008,3,Construcción,Veracruz,63557
2008,3,Construcción,Yucatan,21966
2008,3,Construcción,Zacatecas,13270
2008,4,Construcción,Aguascalientes,16107
2008,4,Construcción,Baja California,45175
2008,4,Construcción,Baja California Sur,23903
2008,4,Construcción,Campeche,25390
2008,4,Construcción,Chiapas,13580
2008,4,Construcción,Chihuahua,40971
2008,4,Construcción,Ciudad de México,133391
2008,4,Construcción,Coahuila,48761
2008,4,Construcción,Colima,9758
2008,4,Construcción,Durango,14716
2008,4,Construcción,Guanajuato,48783
2008,4,Construcción,Guerrero,21995
2008,4,Construcción,Hidalgo,16522
2008,4,Construcción,Jalisco,98388
2008,4,Construcción,Mexico,72267
2008,4,Construcción,Michoacan,31181
2008,4,Construcción,Morelos,10728
2008,4,Construcción,Nayarit,18982
2008,4,Construcción,Nuevo Leon,108380
2008,4,Construcción,Oaxaca,13476
2008,4,Construcción,Puebla,31221
2008,4,Construcción,Queretaro,28330
2008,4,Construcción,Quintana Roo,40589
2008,4,Construcción,San Luis Potosi,24293
2008,4,Construcción,Sinaloa,41969
2008,4,Construcción,Sonora,47904
2008,4,Construcción,Tabasco,25503
2008,4,Construcción,Tamaulipas,57246
2008,4,Construcción,Tlaxcala,5190
2008,4,Construcción,Veracruz,64762
2008,4,Construcción,Yucatan,22532
2008,4,Construcción,Zacatecas,13613
2008,5,Construcción,Aguascalientes,16106
2008,5,Construcción,Baja California,45154
2008,5,Construcción,Baja California Sur,24309
2008,5,Construcción,Campeche,24622
2008,5,Construcción,Chiapas,13652
2008,5,Construcción,Chihuahua,41450
2008,5,Construcción,Ciudad de México,134368
2008,5,Construcción,Coahuila,49833
2008,5,Construcción,Colima,9534
2008,5,Construcción,Durango,14531
2008,5,Construcción,Guanajuato,48885
2008,5,Construcción,Guerrero,22464
2008,5,Construcción,Hidalgo,16031
2008,5,Construcción,Jalisco,99346
2008,5,Construcción,Mexico,72620
2008,5,Construcción,Michoacan,31581
2008,5,Construcción,Morelos,11181
2008,5,Construcción,Nayarit,19539
2008,5,Construcción,Nuevo Leon,108451
2008,5,Construcción,Oaxaca,14152
2008,5,Construcción,Puebla,31190
2008,5,Construcción,Queretaro,28790
2008,5,Construcción,Quintana Roo,41246
2008,5,Construcción,San Luis Potosi,24642
2008,5,Construcción,Sinaloa,41275
2008,5,Construcción,Sonora,47552
2008,5,Construcción,Tabasco,25968
2008,5,Construcción,Tamaulipas,57873
2008,5,Construcción,Tlaxcala,5076
2008,5,Construcción,Veracruz,64690
2008,5,Construcción,Yucatan,22768
2008,5,Construcción,Zacatecas,13289
2008,6,Construcción,Aguascalientes,16313
2008,6,Construcción,Baja California,44725
2008,6,Construcción,Baja California Sur,23642
2008,6,Construcción,Campeche,25114
2008,6,Construcción,Chiapas,15075
2008,6,Construcción,Chihuahua,43021
2008,6,Construcción,Ciudad de México,134915
2008,6,Construcción,Coahuila,51431
2008,6,Construcción,Colima,9757
2008,6,Construcción,Durango,14017
2008,6,Construcción,Guanajuato,48555
2008,6,Construcción,Guerrero,22993
2008,6,Construcción,Hidalgo,15952
2008,6,Construcción,Jalisco,99101
2008,6,Construcción,Mexico,72583
2008,6,Construcción,Michoacan,32243
2008,6,Construcción,Morelos,11060
2008,6,Construcción,Nayarit,20076
2008,6,Construcción,Nuevo Leon,109593
2008,6,Construcción,Oaxaca,14641
2008,6,Construcción,Puebla,31707
2008,6,Construcción,Queretaro,29484
2008,6,Construcción,Quintana Roo,37518
2008,6,Construcción,San Luis Potosi,25303
2008,6,Construcción,Sinaloa,41500
2008,6,Construcción,Sonora,47907
2008,6,Construcción,Tabasco,26450
2008,6,Construcción,Tamaulipas,57348
2008,6,Construcción,Tlaxcala,5028
2008,6,Construcción,Veracruz,65690
2008,6,Construcción,Yucatan,23198
2008,6,Construcción,Zacatecas,13589
2008,7,Construcción,Aguascalientes,16105
2008,7,Construcción,Baja California,44651
2008,7,Construcción,Baja California Sur,22839
2008,7,Construcción,Campeche,25349
2008,7,Construcción,Chiapas,15631
2008,7,Construcción,Chihuahua,43429
2008,7,Construcción,Ciudad de México,135227
2008,7,Construcción,Coahuila,52061
2008,7,Construcción,Colima,9605
2008,7,Construcción,Durango,14385
2008,7,Construcción,Guanajuato,48758
2008,7,Construcción,Guerrero,24387
2008,7,Construcción,Hidalgo,16618
2008,7,Construcción,Jalisco,99744
2008,7,Construcción,Mexico,73164
2008,7,Construcción,Michoacan,32654
2008,7,Construcción,Morelos,11178
2008,7,Construcción,Nayarit,20792
2008,7,Construcción,Nuevo Leon,110301
2008,7,Construcción,Oaxaca,15541
2008,7,Construcción,Puebla,32515
2008,7,Construcción,Queretaro,30096
2008,7,Construcción,Quintana Roo,38763
2008,7,Construcción,San Luis Potosi,25576
2008,7,Construcción,Sinaloa,41677
2008,7,Construcción,Sonora,49277
2008,7,Construcción,Tabasco,26663
2008,7,Construcción,Tamaulipas,56445
2008,7,Construcción,Tlaxcala,4776
2008,7,Construcción,Veracruz,68479
2008,7,Construcción,Yucatan,23310
2008,7,Construcción,Zacatecas,13799
2008,8,Construcción,Aguascalientes,16211
2008,8,Construcción,Baja California,44234
2008,8,Construcción,Baja California Sur,22983
2008,8,Construcción,Campeche,25613
2008,8,Construcción,Chiapas,15197
2008,8,Construcción,Chihuahua,42925
2008,8,Construcción,Ciudad de México,134015
2008,8,Construcción,Coahuila,52321
2008,8,Construcción,Colima,9574
2008,8,Construcción,Durango,13960
2008,8,Construcción,Guanajuato,47688
2008,8,Construcción,Guerrero,23449
2008,8,Construcción,Hidalgo,18028
2008,8,Construcción,Jalisco,100573
2008,8,Construcción,Mexico,76169
2008,8,Construcción,Michoacan,32312
2008,8,Construcción,Morelos,11257
2008,8,Construcción,Nayarit,20640
2008,8,Construcción,Nuevo Leon,112288
2008,8,Construcción,Oaxaca,15597
2008,8,Construcción,Puebla,32701
2008,8,Construcción,Queretaro,30732
2008,8,Construcción,Quintana Roo,39229
2008,8,Construcción,San Luis Potosi,25436
2008,8,Construcción,Sinaloa,41272
2008,8,Construcción,Sonora,48648
2008,8,Construcción,Tabasco,25928
2008,8,Construcción,Tamaulipas,56525
2008,8,Construcción,Tlaxcala,4178
2008,8,Construcción,Veracruz,70526
2008,8,Construcción,Yucatan,22736
2008,8,Construcción,Zacatecas,13705
2008,9,Construcción,Aguascalientes,16099
2008,9,Construcción,Baja California,43118
2008,9,Construcción,Baja California Sur,21959
2008,9,Construcción,Campeche,25605
2008,9,Construcción,Chiapas,14766
2008,9,Construcción,Chihuahua,42216
2008,9,Construcción,Ciudad de México,138559
2008,9,Construcción,Coahuila,51691
2008,9,Construcción,Colima,9594
2008,9,Construcción,Durango,13627
2008,9,Construcción,Guanajuato,48551
2008,9,Construcción,Guerrero,22774
2008,9,Construcción,Hidalgo,17754
2008,9,Construcción,Jalisco,98078
2008,9,Construcción,Mexico,77341
2008,9,Construcción,Michoacan,31810
2008,9,Construcción,Morelos,11374
2008,9,Construcción,Nayarit,20134
2008,9,Construcción,Nuevo Leon,113285
2008,9,Construcción,Oaxaca,16566
2008,9,Construcción,Puebla,32149
2008,9,Construcción,Queretaro,30972
2008,9,Construcción,Quintana Roo,38052
2008,9,Construcción,San Luis Potosi,25124
2008,9,Construcción,Sinaloa,40065
2008,9,Construcción,Sonora,47271
2008,9,Construcción,Tabasco,25617
2008,9,Construcción,Tamaulipas,55460
2008,9,Construcción,Tlaxcala,3970
2008,9,Construcción,Veracruz,72089
2008,9,Construcción,Yucatan,21150
2008,9,Construcción,Zacatecas,13332
2008,10,Construcción,Aguascalientes,15699
2008,10,Construcción,Baja California,42549
2008,10,Construcción,Baja California Sur,21470
2008,10,Construcción,Campeche,26652
2008,10,Construcción,Chiapas,15464
2008,10,Construcción,Chihuahua,41533
2008,10,Construcción,Ciudad de México,138663
2008,10,Construcción,Coahuila,51593
2008,10,Construcción,Colima,9616
2008,10,Construcción,Durango,13678
2008,10,Construcción,Guanajuato,49227
2008,10,Construcción,Guerrero,21698
2008,10,Construcción,Hidalgo,18124
2008,10,Construcción,Jalisco,95599
2008,10,Construcción,Mexico,78569
2008,10,Construcción,Michoacan,31292
2008,10,Construcción,Morelos,11681
2008,10,Construcción,Nayarit,18842
2008,10,Construcción,Nuevo Leon,112073
2008,10,Construcción,Oaxaca,16059
2008,10,Construcción,Puebla,31541
2008,10,Construcción,Queretaro,31019
2008,10,Construcción,Quintana Roo,36184
2008,10,Construcción,San Luis Potosi,25852
2008,10,Construcción,Sinaloa,40633
2008,10,Construcción,Sonora,47196
2008,10,Construcción,Tabasco,25512
2008,10,Construcción,Tamaulipas,54522
2008,10,Construcción,Tlaxcala,4080
2008,10,Construcción,Veracruz,73832
2008,10,Construcción,Yucatan,21380
2008,10,Construcción,Zacatecas,13689
2008,11,Construcción,Aguascalientes,15124
2008,11,Construcción,Baja California,40225
2008,11,Construcción,Baja California Sur,19670
2008,11,Construcción,Campeche,26204
2008,11,Construcción,Chiapas,15905
2008,11,Construcción,Chihuahua,40241
2008,11,Construcción,Ciudad de México,137311
2008,11,Construcción,Coahuila,50249
2008,11,Construcción,Colima,9504
2008,11,Construcción,Durango,13629
2008,11,Construcción,Guanajuato,48617
2008,11,Construcción,Guerrero,20909
2008,11,Construcción,Hidalgo,17163
2008,11,Construcción,Jalisco,92372
2008,11,Construcción,Mexico,77928
2008,11,Construcción,Michoacan,29589
2008,11,Construcción,Morelos,11367
2008,11,Construcción,Nayarit,17226
2008,11,Construcción,Nuevo Leon,109384
2008,11,Construcción,Oaxaca,15641
2008,11,Construcción,Puebla,30293
2008,11,Construcción,Queretaro,29486
2008,11,Construcción,Quintana Roo,35051
2008,11,Construcción,San Luis Potosi,25727
2008,11,Construcción,Sinaloa,39246
2008,11,Construcción,Sonora,45599
2008,11,Construcción,Tabasco,26466
2008,11,Construcción,Tamaulipas,53399
2008,11,Construcción,Tlaxcala,4023
2008,11,Construcción,Veracruz,74482
2008,11,Construcción,Yucatan,21095
2008,11,Construcción,Zacatecas,14062
2008,12,Construcción,Aguascalientes,14102
2008,12,Construcción,Baja California,35929
2008,12,Construcción,Baja California Sur,15419
2008,12,Construcción,Campeche,26171
2008,12,Construcción,Chiapas,15759
2008,12,Construcción,Chihuahua,36384
2008,12,Construcción,Ciudad de México,125814
2008,12,Construcción,Coahuila,44534
2008,12,Construcción,Colima,8828
2008,12,Construcción,Durango,13105
2008,12,Construcción,Guanajuato,46144
2008,12,Construcción,Guerrero,17672
2008,12,Construcción,Hidalgo,14187
2008,12,Construcción,Jalisco,84833
2008,12,Construcción,Mexico,72287
2008,12,Construcción,Michoacan,27124
2008,12,Construcción,Morelos,10860
2008,12,Construcción,Nayarit,13881
2008,12,Construcción,Nuevo Leon,101906
2008,12,Construcción,Oaxaca,13869
2008,12,Construcción,Puebla,28042
2008,12,Construcción,Queretaro,26964
2008,12,Construcción,Quintana Roo,28103
2008,12,Construcción,San Luis Potosi,23299
2008,12,Construcción,Sinaloa,35123
2008,12,Construcción,Sonora,41822
2008,12,Construcción,Tabasco,26221
2008,12,Construcción,Tamaulipas,47390
2008,12,Construcción,Tlaxcala,3972
2008,12,Construcción,Veracruz,66934
2008,12,Construcción,Yucatan,19432
2008,12,Construcción,Zacatecas,13326
2009,1,Construcción,Aguascalientes,13927
2009,1,Construcción,Baja California,34514
2009,1,Construcción,Baja California Sur,16183
2009,1,Construcción,Campeche,26587
2009,1,Construcción,Chiapas,14944
2009,1,Construcción,Chihuahua,35313
2009,1,Construcción,Ciudad de México,126149
2009,1,Construcción,Coahuila,42893
2009,1,Construcción,Colima,8684
2009,1,Construcción,Durango,13741
2009,1,Construcción,Guanajuato,45134
2009,1,Construcción,Guerrero,18652
2009,1,Construcción,Hidalgo,15171
2009,1,Construcción,Jalisco,85708
2009,1,Construcción,Mexico,72973
2009,1,Construcción,Michoacan,25162
2009,1,Construcción,Morelos,10336
2009,1,Construcción,Nayarit,14375
2009,1,Construcción,Nuevo Leon,98154
2009,1,Construcción,Oaxaca,14781
2009,1,Construcción,Puebla,27774
2009,1,Construcción,Queretaro,27591
2009,1,Construcción,Quintana Roo,29240
2009,1,Construcción,San Luis Potosi,23550
2009,1,Construcción,Sinaloa,36049
2009,1,Construcción,Sonora,42957
2009,1,Construcción,Tabasco,25685
2009,1,Construcción,Tamaulipas,48918
2009,1,Construcción,Tlaxcala,3692
2009,1,Construcción,Veracruz,69169
2009,1,Construcción,Yucatan,18825
2009,1,Construcción,Zacatecas,14175
2009,2,Construcción,Aguascalientes,14270
2009,2,Construcción,Baja California,34548
2009,2,Construcción,Baja California Sur,16178
2009,2,Construcción,Campeche,26831
2009,2,Construcción,Chiapas,14663
2009,2,Construcción,Chihuahua,34404
2009,2,Construcción,Ciudad de México,123536
2009,2,Construcción,Coahuila,41010
2009,2,Construcción,Colima,8415
2009,2,Construcción,Durango,14360
2009,2,Construcción,Guanajuato,44987
2009,2,Construcción,Guerrero,19124
2009,2,Construcción,Hidalgo,15178
2009,2,Construcción,Jalisco,85173
2009,2,Construcción,Mexico,72799
2009,2,Construcción,Michoacan,26201
2009,2,Construcción,Morelos,10333
2009,2,Construcción,Nayarit,14094
2009,2,Construcción,Nuevo Leon,96308
2009,2,Construcción,Oaxaca,14630
2009,2,Construcción,Puebla,28342
2009,2,Construcción,Queretaro,27519
2009,2,Construcción,Quintana Roo,27782
2009,2,Construcción,San Luis Potosi,23774
2009,2,Construcción,Sinaloa,35769
2009,2,Construcción,Sonora,42539
2009,2,Construcción,Tabasco,25300
2009,2,Construcción,Tamaulipas,48377
2009,2,Construcción,Tlaxcala,3727
2009,2,Construcción,Veracruz,70697
2009,2,Construcción,Yucatan,18587
2009,2,Construcción,Zacatecas,14717
2009,3,Construcción,Aguascalientes,14479
2009,3,Construcción,Baja California,34465
2009,3,Construcción,Baja California Sur,16820
2009,3,Construcción,Campeche,27607
2009,3,Construcción,Chiapas,14546
2009,3,Construcción,Chihuahua,33127
2009,3,Construcción,Ciudad de México,123753
2009,3,Construcción,Coahuila,40553
2009,3,Construcción,Colima,8704
2009,3,Construcción,Durango,14893
2009,3,Construcción,Guanajuato,45950
2009,3,Construcción,Guerrero,19769
2009,3,Construcción,Hidalgo,15529
2009,3,Construcción,Jalisco,85820
2009,3,Construcción,Mexico,72782
2009,3,Construcción,Michoacan,27520
2009,3,Construcción,Morelos,10245
2009,3,Construcción,Nayarit,14283
2009,3,Construcción,Nuevo Leon,96030
2009,3,Construcción,Oaxaca,14379
2009,3,Construcción,Puebla,28872
2009,3,Construcción,Queretaro,27487
2009,3,Construcción,Quintana Roo,27947
2009,3,Construcción,San Luis Potosi,24876
2009,3,Construcción,Sinaloa,35926
